Displacement,Load
3.49619,165.74568
3.49701,165.75298
3.49786,165.77328
3.4987,165.77678
3.49953,165.77495
3.50036,165.77678
3.50119,165.78314
3.50202,165.78355
3.50287,165.80502
3.5037,165.81207
3.50453,165.80298
3.50537,165.80748
3.5062,165.81723
3.50704,165.82397
3.50787,165.83238
3.5087,165.83395
3.50954,165.84328
3.51037,165.84924
3.51121,165.86337
3.51203,165.86896
3.51286,165.87477
3.51369,165.88319
3.51452,165.892
3.51537,165.9026
3.51621,165.90933
3.51702,165.91418
3.51786,165.9176
3.5187,165.92184
3.51953,165.93147
3.52037,165.94241
3.5212,165.94757
3.52203,165.94968
3.52285,165.94513
3.52369,165.9594
3.52453,165.97009
3.52536,165.98473
3.52619,165.99504
3.52702,165.99738
3.52786,166.00758
3.5287,166.01033
3.52954,166.02109
3.53036,166.02032
3.5312,166.02885
3.53202,166.03702
3.53287,166.04033
3.53371,166.0647
3.53453,166.06464
3.53536,166.06314
3.53619,166.06743
3.53702,166.07922
3.53787,166.07907
3.5387,166.09291
3.53952,166.08141
3.54035,166.09024
3.5412,166.08693
3.54202,166.08702
3.54287,166.09561
3.5437,166.09784
3.54452,166.09309
3.54536,166.10533
3.54619,166.10742
3.54703,166.10858
3.54787,166.11513
3.54869,166.12422
3.54952,166.13414
3.55036,166.14299
3.5512,166.16826
3.55201,166.15753
3.55286,166.17441
3.5537,166.18733
3.55454,166.20352
3.55537,166.21562
3.55621,166.22154
3.55702,166.2178
3.55786,166.23361
3.55871,166.24316
3.55954,166.24088
3.56038,166.25493
3.5612,166.25035
3.56201,166.24158
3.56287,166.25854
3.56371,166.26717
3.56454,166.26065
3.56537,166.26581
3.56618,166.2605
3.56701,166.26189
3.56786,166.27637
3.56871,166.27959
3.56954,166.29439
3.57036,166.29317
3.57119,166.29817
3.57202,166.31113
3.57287,166.32051
3.5737,166.34018
3.57454,166.3587
3.57536,166.35986
3.57619,166.37593
3.57703,166.38628
3.57787,166.39284
3.57871,166.40408
3.57952,166.40428
3.58036,166.41138
3.58119,166.42267
3.58203,166.43141
3.58287,166.43938
3.5837,166.4451
3.58453,166.45131
3.58536,166.45583
3.58619,166.45493
3.58703,166.47037
3.58787,166.47833
3.5887,166.48135
3.58954,166.49294
3.59037,166.49438
3.5912,166.49146
3.59203,166.50351
3.59286,166.49626
3.5937,166.50168
3.59454,166.51442
3.59537,166.51469
3.59619,166.51529
3.59702,166.5174
3.59785,166.52942
3.59869,166.53792
3.59954,166.55168
3.60037,166.55202
3.60118,166.55106
3.60202,166.56512
3.60286,166.57718
3.60371,166.58939
3.60455,166.60466
3.60536,166.59824
3.60618,166.60025
3.60702,166.6205
3.60787,166.63022
3.60871,166.64439
3.60955,166.65271
3.61036,166.6436
3.61119,166.65677
3.61203,166.66754
3.61288,166.67247
3.61371,166.68396
3.61454,166.69354
3.61536,166.68924
3.61618,166.68755
3.61703,166.70378
3.61788,166.71899
3.61871,166.72267
3.61953,166.72328
3.62036,166.73166
3.62118,166.73544
3.62203,166.75684
3.62287,166.75566
3.62369,166.75999
3.62454,166.76302
3.62536,166.77103
3.62619,166.77554
3.62703,166.77538
3.62786,166.78104
3.6287,166.78596
3.62953,166.7914
3.63037,166.80276
3.6312,166.7972
3.63202,166.80287
3.63286,166.81093
3.6337,166.81686
3.63454,166.83267
3.63537,166.83026
3.63619,166.82184
3.63702,166.83241
3.63786,166.83078
3.63871,166.85492
3.63954,166.84778
3.64037,166.8605
3.64118,166.84319
3.64202,166.85571
3.64286,166.85765
3.64371,166.87607
3.64454,166.88016
3.64536,166.87373
3.64618,166.87318
3.64702,166.88225
3.64786,166.89551
3.64872,166.91397
3.64953,166.91068
3.65035,166.91011
3.65118,166.89877
3.65202,166.92352
3.65287,166.9269
3.65371,166.92966
3.65453,166.93372
3.65536,166.93137
3.65617,166.93053
3.65702,166.94069
3.65788,166.95607
3.6587,166.95979
3.65953,166.95302
3.66036,166.95697
3.66119,166.96547
3.66203,166.97375
3.66287,166.97639
3.6637,166.97198
3.66454,166.9861
3.66537,166.98386
3.6662,166.99103
3.66703,166.9977
3.66787,166.99915
3.6687,166.99809
3.66954,167.01442
3.67037,167.01659
3.67119,167.01259
3.67202,167.01826
3.67286,167.03195
3.6737,167.04193
3.67454,167.05321
3.67537,167.06233
3.67618,167.05043
3.67702,167.05806
3.67786,167.0728
3.6787,167.08176
3.67955,167.08122
3.68037,167.08833
3.68118,167.08257
3.68202,167.08345
3.68287,167.09691
3.68371,167.10768
3.68454,167.1218
3.68535,167.11636
3.68617,167.11078
3.68702,167.13087
3.68787,167.14868
3.68871,167.1586
3.68954,167.15144
3.69034,167.14725
3.69118,167.15724
3.69203,167.16902
3.69288,167.19691
3.69371,167.19182
3.69454,167.19968
3.69535,167.1915
3.69619,167.20354
3.69704,167.21758
3.69788,167.22725
3.6987,167.2227
3.69953,167.23349
3.70035,167.22453
3.70119,167.23924
3.70204,167.25476
3.70287,167.26337
3.7037,167.2632
3.70453,167.25998
3.70536,167.25696
3.7062,167.26932
3.70703,167.28253
3.70786,167.27893
3.7087,167.28722
3.70953,167.28778
3.71036,167.29977
3.71119,167.30435
3.71202,167.30472
3.71286,167.30707
3.7137,167.31915
3.71454,167.32716
3.71537,167.33484
3.71619,167.3307
3.71702,167.34889
3.71787,167.35283
3.71871,167.36316
3.71954,167.36797
3.72036,167.36644
3.72119,167.37752
3.72203,167.38765
3.72287,167.40213
3.72372,167.41344
3.72454,167.41103
3.72535,167.41429
3.72618,167.41676
3.72703,167.42371
3.72787,167.45561
3.72871,167.45773
3.72953,167.46004
3.73035,167.45943
3.73118,167.47119
3.73203,167.48221
3.73288,167.49426
3.73371,167.49048
3.73453,167.49615
3.73535,167.49348
3.73619,167.50551
3.73704,167.51628
3.73787,167.51877
3.7387,167.52271
3.73952,167.5218
3.74036,167.53046
3.74119,167.53767
3.74204,167.55226
3.74287,167.55879
3.74371,167.56625
3.74453,167.56708
3.74535,167.56825
3.7462,167.58284
3.74704,167.58647
3.74787,167.5864
3.7487,167.60104
3.74954,167.60373
3.75037,167.61357
3.75119,167.60878
3.75202,167.61476
3.75286,167.62955
3.7537,167.63989
3.75454,167.64583
3.75536,167.63905
3.75618,167.63672
3.75702,167.65222
3.75786,167.66371
3.75871,167.67744
3.75955,167.68127
3.76036,167.67403
3.76118,167.6658
3.76202,167.69177
3.76287,167.70955
3.76371,167.71753
3.76453,167.71886
3.76535,167.70746
3.76617,167.71625
3.76702,167.73499
3.76788,167.75708
3.76872,167.76456
3.76954,167.76372
3.77036,167.76344
3.77118,167.76662
3.77204,167.78304
3.77288,167.79085
3.77371,167.79959
3.77453,167.79573
3.77535,167.78699
3.77619,167.80658
3.77704,167.81987
3.77788,167.82738
3.7787,167.82292
3.77953,167.82465
3.78035,167.82123
3.78119,167.83844
3.78203,167.84106
3.78287,167.84569
3.7837,167.85469
3.78454,167.86024
3.78536,167.86327
3.7862,167.8662
3.78703,167.87791
3.78786,167.88597
3.7887,167.886
3.78953,167.89476
3.79036,167.9037
3.79119,167.90746
3.79203,167.91646
3.79286,167.92978
3.7937,167.93149
3.79455,167.95772
3.79536,167.94464
3.79618,167.95546
3.79702,167.96841
3.79786,167.97086
3.79871,167.98917
3.79954,168.00459
3.80035,168.00003
3.80118,168.00366
3.80202,168.0163
3.80287,168.03581
3.80372,168.04947
3.80454,168.04649
3.80535,168.04349
3.80618,168.04956
3.80703,168.05826
3.80787,168.07611
3.80871,168.08371
3.80953,168.08047
3.81035,168.08069
3.81118,168.09401
3.81203,168.11154
3.81287,168.12282
3.8137,168.12952
3.81453,168.13901
3.81535,168.12927
3.81619,168.13536
3.81704,168.15494
3.81787,168.16168
3.8187,168.17157
3.81953,168.1767
3.82036,168.17705
3.8212,168.18745
3.82204,168.19337
3.82286,168.19225
3.8237,168.19417
3.82454,168.20654
3.82537,168.20682
3.8262,168.20364
3.82703,168.20164
3.82786,168.20044
3.8287,168.209
3.82954,168.21802
3.83036,168.21071
3.83119,168.20883
3.83202,168.21887
3.83286,168.22018
3.8337,168.22357
3.83454,168.24823
3.83536,168.23793
3.83618,168.24733
3.83701,168.25787
3.83786,168.26958
3.83871,168.28729
3.83954,168.28825
3.84036,168.29111
3.84119,168.29546
3.84202,168.30559
3.84286,168.31787
3.84371,168.33925
3.84453,168.33609
3.84535,168.34041
3.84618,168.34674
3.84703,168.36102
3.84788,168.37753
3.84871,168.38339
3.84953,168.38138
3.85035,168.38394
3.85119,168.39465
3.85204,168.41954
3.85287,168.41882
3.85371,168.42438
3.85453,168.41937
3.85535,168.42372
3.8562,168.43779
3.85704,168.44507
3.85787,168.44513
3.85869,168.4456
3.85952,168.46057
3.86035,168.46683
3.8612,168.47388
3.86202,168.48761
3.86286,168.50154
3.8637,168.49664
3.86453,168.4996
3.86536,168.50774
3.8662,168.51675
3.86703,168.51343
3.86786,168.52904
3.8687,168.53842
3.86954,168.54869
3.87035,168.54362
3.87119,168.55011
3.87202,168.56302
3.87286,168.57156
3.87371,168.58475
3.87454,168.58684
3.87536,168.58934
3.87619,168.5938
3.87703,168.59947
3.87788,168.61288
3.87871,168.62323
3.87954,168.61699
3.88035,168.61685
3.88119,168.6252
3.88203,168.63968
3.88288,168.66113
3.88371,168.66307
3.88453,168.66585
3.88534,168.66617
3.88619,168.67992
3.88703,168.69685
3.88788,168.71068
3.8887,168.6992
3.88952,168.69861
3.89034,168.70453
3.89119,168.72501
3.89204,168.73279
3.89288,168.74452
3.8937,168.74297
3.89453,168.748
3.89535,168.75081
3.89619,168.76535
3.89704,168.78079
3.89787,168.77367
3.89869,168.77722
3.89953,168.78587
3.90036,168.78798
3.9012,168.80061
3.90204,168.81085
3.90287,168.81813
3.9037,168.81732
3.90453,168.82095
3.90536,168.82465
3.90619,168.83395
3.90702,168.84067
3.90786,168.85078
3.9087,168.86368
3.90954,168.86591
3.91036,168.87042
3.91118,168.87592
3.91203,168.89027
3.91286,168.90294
3.91371,168.90955
3.91454,168.91518
3.91536,168.91205
3.91618,168.90936
3.91703,168.93231
3.91787,168.9395
3.9187,168.94173
3.91953,168.95085
3.92034,168.93741
3.92118,168.95837
3.92203,168.96071
3.92288,168.97246
3.92371,168.98427
3.92453,168.98343
3.92534,168.97681
3.92619,168.99522
3.92704,169.00304
3.92788,169.02641
3.92871,169.02061
3.92953,169.01927
3.93035,169.02292
3.93119,169.02948
3.93204,169.05765
3.93288,169.06299
3.9337,169.0742
3.93452,169.0723
3.93535,169.07877
3.93619,169.09296
3.93704,169.10684
3.93787,169.11411
3.9387,169.11838
3.93953,169.13126
3.94035,169.12762
3.9412,169.14136
3.94203,169.15088
3.94287,169.15846
3.9437,169.16449
3.94454,169.16429
3.94536,169.16856
3.94619,169.17984
3.94703,169.18567
3.94786,169.1844
3.9487,169.19565
3.94954,169.20808
3.95036,169.19981
3.95119,169.21706
3.95202,169.20984
3.95287,169.23047
3.9537,169.24355
3.95454,169.25583
3.95535,169.24872
3.95618,169.25829
3.95703,169.28394
3.95787,169.29863
3.95871,169.30466
3.95953,169.30997
3.96035,169.31393
3.96119,169.33466
3.96203,169.34576
3.96288,169.35686
3.96371,169.36472
3.96453,169.37189
3.96535,169.37193
3.96619,169.3759
3.96703,169.39764
3.96788,169.41331
3.9687,169.41031
3.96953,169.41469
3.97035,169.41708
3.97119,169.43457
3.97204,169.44618
3.97287,169.44881
3.9737,169.45145
3.97452,169.45816
3.97535,169.45717
3.9762,169.47253
3.97703,169.48688
3.97786,169.4888
3.9787,169.50401
3.97953,169.49992
3.98036,169.50589
3.98119,169.52388
3.98203,169.52496
3.98286,169.5287
3.9837,169.54391
3.98454,169.55441
3.98536,169.54883
3.9862,169.54762
3.98703,169.5533
3.98787,169.57285
3.98871,169.56767
3.98954,169.58258
3.99036,169.57564
3.99119,169.58395
3.99203,169.58768
3.99287,169.60828
3.99371,169.60719
3.99454,169.61351
3.99535,169.60576
3.99619,169.61961
3.99702,169.63005
3.99788,169.63991
3.99871,169.65143
3.99953,169.64427
4.00034,169.64473
4.00118,169.65843
4.00203,169.67126
4.00287,169.69012
4.0037,169.68654
4.00452,169.68939
4.00535,169.69574
4.00619,169.7079
4.00704,169.72011
4.00788,169.72844
4.0087,169.72688
4.00952,169.72343
4.01035,169.72523
4.0112,169.74965
4.01204,169.76091
4.01287,169.75972
4.01369,169.76485
4.01452,169.77443
4.01536,169.77699
4.01621,169.7951
4.01704,169.79816
4.01787,169.81119
4.0187,169.81076
4.01952,169.81152
4.02036,169.81828
4.0212,169.83191
4.02203,169.83418
4.02286,169.83119
4.02369,169.84354
4.02452,169.83914
4.02535,169.85091
4.02619,169.86057
4.02702,169.86716
4.02786,169.87898
4.02869,169.88219
4.02953,169.89195
4.03036,169.89445
4.03119,169.90512
4.03203,169.90788
4.03287,169.92841
4.03371,169.93207
4.03454,169.92825
4.03536,169.92711
4.03619,169.93327
4.03704,169.94719
4.03788,169.96825
4.03871,169.96312
4.03953,169.96529
4.04035,169.96295
4.0412,169.97993
4.04204,169.99426
4.04288,169.99573
4.0437,169.99931
4.04452,169.99817
4.04535,170.00415
4.0462,170.00673
4.04705,170.03255
4.04787,170.0294
4.04869,170.02386
4.04951,170.0307
4.05035,170.04016
4.0512,170.05585
4.05204,170.07555
4.05287,170.07446
4.05369,170.07132
4.05452,170.07422
4.05536,170.09122
4.0562,170.11311
4.05704,170.11703
4.05787,170.11185
4.05869,170.11798
4.05952,170.116
4.06036,170.13281
4.06121,170.14279
4.06204,170.14407
4.06287,170.14964
4.0637,170.15787
4.06453,170.1597
4.06536,170.16461
4.06619,170.17111
4.06703,170.18552
4.06787,170.19435
4.0687,170.19464
4.06954,170.19952
4.07035,170.20058
4.07119,170.19833
4.07203,170.20267
4.07286,170.21257
4.0737,170.22226
4.07452,170.21878
4.07535,170.22426
4.07619,170.22781
4.07703,170.25452
4.07788,170.26105
4.0787,170.24742
4.07952,170.25464
4.08035,170.25018
4.08119,170.26782
4.08204,170.27649
4.08288,170.27538
4.0837,170.2753
4.08452,170.27011
4.08535,170.27571
4.08619,170.29639
4.08705,170.30676
4.08788,170.31371
4.0887,170.30875
4.08952,170.31439
4.09036,170.32184
4.0912,170.33664
4.09205,170.34947
4.09287,170.35361
4.0937,170.35489
4.09452,170.35278
4.09535,170.36906
4.09621,170.38626
4.09704,170.40009
4.09787,170.41196
4.09869,170.42055
4.09952,170.43069
4.10036,170.4454
4.1012,170.4633
4.10203,170.47664
4.10286,170.49004
4.1037,170.5034
4.10453,170.5079
4.10536,170.51611
4.10619,170.52695
4.10703,170.53619
4.10787,170.54771
4.1087,170.55135
4.10953,170.5625
4.11036,170.56291
4.11119,170.56322
4.11203,170.57591
4.11288,170.58705
4.11371,170.59605
4.11453,170.59549
4.11535,170.59021
4.11619,170.60033
4.11704,170.61028
4.11788,170.61742
4.11871,170.63123
4.11951,170.61617
4.12035,170.62267
4.12119,170.64345
4.12204,170.65652
4.12288,170.67195
4.1237,170.66867
4.12451,170.67558
4.12535,170.68513
4.12619,170.69556
4.12704,170.7149
4.12787,170.7131
4.12869,170.70738
4.12952,170.72038
4.13035,170.72716
4.13121,170.74765
4.13204,170.75061
4.13287,170.74854
4.13369,170.74733
4.13452,170.74799
4.13536,170.75699
4.1362,170.75856
4.13703,170.76517
4.13786,170.76117
4.1387,170.76797
4.13953,170.76605
4.14036,170.78329
4.1412,170.77783
4.14204,170.78635
4.14287,170.79437
4.1437,170.79112
4.14453,170.80048
4.14536,170.80876
4.14619,170.81102
4.14703,170.81363
4.14787,170.82608
4.14871,170.83714
4.14952,170.83577
4.15035,170.83896
4.15119,170.8479
4.15203,170.86404
4.15287,170.87114
4.15371,170.86942
4.15451,170.87198
4.15535,170.8783
4.15619,170.8932
4.15704,170.90028
4.15788,170.90266
4.15871,170.91174
4.15952,170.90367
4.16036,170.91414
4.1612,170.93103
4.16204,170.9431
4.16287,170.95514
4.16369,170.95645
4.16451,170.96001
4.16536,170.97104
4.1662,170.99371
4.16705,171.00868
4.16787,171.01401
4.16869,171.02061
4.16951,171.02515
4.17036,171.05966
4.1712,171.06818
4.17204,171.09001
4.17286,171.09077
4.17369,171.0955
4.17452,171.10808
4.17536,171.12433
4.17621,171.13139
4.17703,171.13211
4.17786,171.12973
4.17869,171.12065
4.17951,171.11789
4.18037,171.13504
4.1812,171.13098
4.18203,171.13597
4.18286,171.13896
4.1837,171.13461
4.18453,171.14783
4.18536,171.15694
4.1862,171.16281
4.18703,171.1732
4.18787,171.17467
4.1887,171.18153
4.18952,171.1873
4.19036,171.20532
4.19119,171.2034
4.19204,171.22594
4.19286,171.22905
4.19371,171.24667
4.19452,171.2435
4.19535,171.26332
4.1962,171.27136
4.19705,171.29254
4.19787,171.29561
4.1987,171.29933
4.19951,171.29147
4.20036,171.30606
4.2012,171.31926
4.20205,171.32339
4.20287,171.32069
4.2037,171.32991
4.20451,171.31143
4.20536,171.33421
4.20621,171.35023
4.20705,171.3597
4.20787,171.3577
4.20869,171.36404
4.20951,171.36195
4.21036,171.37979
4.21121,171.39085
4.21204,171.39647
4.21286,171.40369
4.21369,171.409
4.21452,171.41687
4.21536,171.43562
4.2162,171.43533
4.21703,171.44742
4.21786,171.45097
4.21869,171.46912
4.21952,171.47337
4.22037,171.49113
4.2212,171.49789
4.22203,171.50874
4.22286,171.50833
4.2237,171.51712
4.22452,171.52063
4.22537,171.53194
4.2262,171.53629
4.22704,171.54594
4.22787,171.5497
4.22871,171.5632
4.22952,171.55611
4.23036,171.57114
4.23119,171.57344
4.23204,171.58603
4.23287,171.59727
4.2337,171.60222
4.23452,171.59967
4.23536,171.61154
4.2362,171.61801
4.23704,171.63257
4.23787,171.63737
4.23869,171.63812
4.23951,171.62988
4.24035,171.64734
4.2412,171.66682
4.24204,171.66891
4.24287,171.67157
4.24369,171.68024
4.24451,171.68176
4.24536,171.69461
4.24621,171.71449
4.24705,171.72232
4.24787,171.71857
4.2487,171.72131
4.24952,171.71756
4.25036,171.73613
4.25121,171.74785
4.25204,171.7542
4.25287,171.76089
4.25369,171.75983
4.25452,171.76509
4.25537,171.78539
4.25621,171.79713
4.25703,171.79642
4.25786,171.80899
4.25869,171.79779
4.25952,171.80966
4.26037,171.82674
4.2612,171.83562
4.26203,171.83168
4.26286,171.83336
4.2637,171.84993
4.26453,171.8485
4.26536,171.86133
4.26619,171.87061
4.26702,171.88847
4.26786,171.89049
4.2687,171.90536
4.26952,171.9012
4.27035,171.90814
4.2712,171.91763
4.27204,171.92467
4.27288,171.93816
4.2737,171.92796
4.27451,171.92894
4.27536,171.9371
4.2762,171.94952
4.27704,171.9639
4.27787,171.96507
4.27869,171.96306
4.27951,171.96465
4.28036,171.97235
4.2812,171.99223
4.28205,172.01097
4.28287,172.00543
4.28369,172.00119
4.28451,171.99664
4.28536,172.01982
4.28621,172.02794
4.28704,172.03482
4.28786,172.03056
4.28868,172.04469
4.28951,172.04852
4.29036,172.05988
4.29121,172.07092
4.29203,172.08607
4.29286,172.08286
4.29368,172.09309
4.29452,172.09866
4.29537,172.10721
4.29621,172.11787
4.29703,172.11784
4.29786,172.12167
4.2987,172.1306
4.29953,172.13345
4.30037,172.14873
4.3012,172.14616
4.30203,172.15419
4.30287,172.15942
4.3037,172.16664
4.30453,172.17142
4.30536,172.16574
4.3062,172.17896
4.30704,172.18494
4.30787,172.18517
4.3087,172.18448
4.30952,172.18947
4.31036,172.19557
4.3112,172.20305
4.31204,172.2153
4.31286,172.22249
4.31369,172.22139
4.31451,172.22321
4.31535,172.23834
4.3162,172.25928
4.31704,172.26366
4.31788,172.27672
4.31869,172.26929
4.31952,172.27612
4.32036,172.28304
4.32121,172.3019
4.32204,172.30824
4.32286,172.31317
4.32368,172.30693
4.32452,172.32326
4.32536,172.3333
4.32622,172.34296
4.32704,172.35094
4.32786,172.35837
4.32868,172.35393
4.32952,172.3656
4.33037,172.39021
4.33121,172.39555
4.33203,172.39429
4.33286,172.40489
4.33369,172.40665
4.33452,172.4169
4.33537,172.42972
4.3362,172.42792
4.33702,172.43674
4.33785,172.44678
4.33869,172.4592
4.33952,172.46364
4.34036,172.47957
4.34119,172.49297
4.34203,172.49945
4.34286,172.4977
4.34369,172.50693
4.34453,172.52036
4.34536,172.52118
4.34619,172.52573
4.34703,172.54602
4.34787,172.54672
4.34869,172.55009
4.34952,172.562
4.35036,172.56583
4.3512,172.57149
4.35204,172.58488
4.35288,172.59305
4.3537,172.59486
4.35452,172.58858
4.35536,172.59485
4.35621,172.60715
4.35704,172.61241
4.35788,172.61491
4.35869,172.61049
4.35952,172.61278
4.36037,172.62047
4.36121,172.63564
4.36204,172.64151
4.36286,172.6376
4.36367,172.62714
4.36452,172.65372
4.36537,172.66434
4.36621,172.67581
4.36704,172.67833
4.36787,172.67868
4.36868,172.68719
4.36953,172.68842
4.37037,172.70589
4.37121,172.71227
4.37203,172.70543
4.37286,172.72356
4.37369,172.72737
4.37453,172.73712
4.37537,172.74898
4.3762,172.75209
4.37702,172.7592
4.37786,172.76944
4.37869,172.77115
4.37953,172.78416
4.38038,172.79588
4.38121,172.80223
4.38203,172.80612
4.38286,172.8084
4.38369,172.81686
4.38453,172.82526
4.38536,172.82944
4.3862,172.8403
4.38703,172.86081
4.38787,172.86668
4.3887,172.87526
4.38952,172.87164
4.39036,172.88824
4.3912,172.88896
4.39204,172.90921
4.39287,172.91753
4.39369,172.90929
4.39451,172.91956
4.39536,172.93613
4.39621,172.9454
4.39704,172.96017
4.39787,172.96233
4.39868,172.95488
4.39952,172.9702
4.40037,172.98738
4.40121,172.99681
4.40204,172.99251
4.40286,172.99469
4.40368,172.99834
4.40452,173.00241
4.40537,173.01633
4.40622,173.03894
4.40704,173.02678
4.40786,173.03694
4.40868,173.04224
4.40952,173.0574
4.41037,173.07669
4.41121,173.08495
4.41203,173.0847
4.41286,173.09441
4.41369,173.10291
4.41454,173.10968
4.41538,173.12541
4.4162,173.13426
4.41703,173.13925
4.41787,173.13602
4.41869,173.14461
4.41953,173.15874
4.42037,173.16617
4.4212,173.16725
4.42203,173.1843
4.42287,173.17966
4.4237,173.20418
4.42453,173.20461
4.42536,173.20538
4.4262,173.2265
4.42702,173.22304
4.42787,173.23836
4.4287,173.23901
4.42952,173.24911
4.43035,173.25838
4.4312,173.27211
4.43204,173.28534
4.43287,173.28864
4.4337,173.30614
4.43452,173.29808
4.43536,173.31387
4.4362,173.33488
4.43704,173.35175
4.43787,173.34715
4.43869,173.35979
4.43953,173.37312
4.44036,173.38081
4.4412,173.39476
4.44203,173.40506
4.44286,173.41769
4.4437,173.4157
4.44453,173.43719
4.44536,173.44482
4.44619,173.45567
4.44703,173.45779
4.44785,173.46155
4.44869,173.47427
4.44953,173.48138
4.45037,173.48442
4.45119,173.4839
4.45202,173.49022
4.45286,173.48697
4.45369,173.48862
4.45454,173.50128
4.45537,173.50189
4.45618,173.49234
4.45702,173.50487
4.45786,173.51279
4.4587,173.52307
4.45954,173.52412
4.46036,173.53517
4.46119,173.52454
4.46203,173.54202
4.46287,173.5522
4.4637,173.55574
4.46454,173.56154
4.46536,173.56709
4.46619,173.57214
4.46703,173.57822
4.46788,173.60349
4.4687,173.60469
4.46953,173.61024
4.47036,173.6216
4.47119,173.62778
4.47204,173.65317
4.47287,173.65585
4.47369,173.65465
4.47453,173.67657
4.47536,173.68028
4.4762,173.69507
4.47704,173.71646
4.47787,173.71188
4.47868,173.71071
4.47952,173.72266
4.48036,173.73738
4.4812,173.75461
4.48203,173.75998
4.48285,173.7639
4.48368,173.77068
4.48453,173.79196
4.48538,173.80391
4.48621,173.81123
4.48703,173.80798
4.48785,173.80956
4.48869,173.81621
4.48953,173.83539
4.49038,173.84033
4.4912,173.8396
4.49203,173.83928
4.49286,173.84225
4.49369,173.8488
4.49454,173.8609
4.49537,173.85977
4.4962,173.85483
4.49702,173.85577
4.49787,173.86568
4.4987,173.86879
4.49954,173.86716
4.50037,173.87482
4.50119,173.87143
4.50202,173.87204
4.50286,173.88312
4.50369,173.88091
4.50452,173.88965
4.50536,173.89503
4.50619,173.91315
4.50702,173.93016
4.50786,173.92738
4.50869,173.93605
4.50951,173.94183
4.51036,173.96448
4.51121,173.97134
4.51204,173.96785
4.51287,173.97345
4.51369,173.96298
4.51453,173.98045
4.51537,173.99272
4.51621,173.99121
4.51704,173.99438
4.51787,173.99461
4.51869,173.99666
4.51952,174.00789
4.52037,174.01955
4.52122,174.03104
4.52204,174.02405
4.52285,174.03258
4.52368,174.04001
4.52453,174.05406
4.52538,174.07172
4.52621,174.08713
4.52702,174.07529
4.52785,174.0976
4.52868,174.10071
4.52953,174.13063
4.53037,174.13805
4.5312,174.14322
4.53202,174.14641
4.53286,174.16713
4.53369,174.17218
4.53454,174.18448
4.53537,174.19051
4.53619,174.19582
4.53702,174.20847
4.53785,174.20247
4.5387,174.21373
4.53954,174.22203
4.54037,174.22086
4.5412,174.22116
4.54203,174.22731
4.54286,174.22975
4.5437,174.2301
4.54453,174.24495
4.54537,174.25534
4.54621,174.2574
4.54704,174.25899
4.54787,174.26114
4.54869,174.27202
4.54953,174.26425
4.55036,174.28096
4.5512,174.2829
4.55203,174.29309
4.55286,174.29352
4.55368,174.29607
4.55452,174.31212
4.55537,174.33031
4.55621,174.34474
4.55703,174.34216
4.55785,174.33536
4.55868,174.34708
4.55953,174.36938
4.56038,174.37067
4.56121,174.38136
4.56203,174.36934
4.56285,174.37439
4.56368,174.37531
4.56453,174.39371
4.56538,174.41489
4.56621,174.40479
4.56703,174.40611
4.56785,174.41054
4.5687,174.42674
4.56954,174.42923
4.57039,174.44069
4.5712,174.43991
4.57203,174.44365
4.57285,174.43593
4.57369,174.44699
4.57454,174.46326
4.57538,174.47333
4.57619,174.46613
4.57703,174.48178
4.57784,174.47476
4.5787,174.50313
4.57953,174.50366
4.58037,174.50903
4.5812,174.52106
4.58203,174.5258
4.58286,174.53081
4.58369,174.53679
4.58453,174.54692
4.58537,174.55455
4.5862,174.56033
4.58704,174.57903
4.58786,174.56787
4.58869,174.57907
4.58953,174.59174
4.59036,174.59622
4.59121,174.60628
4.59204,174.61569
4.59286,174.61473
4.59369,174.6291
4.59453,174.64194
4.59537,174.65436
4.59621,174.66066
4.59704,174.65967
4.59785,174.65993
4.59869,174.67577
4.59953,174.68388
4.60037,174.71135
4.60121,174.71976
4.60203,174.71529
4.60284,174.72301
4.60368,174.73541
4.60453,174.75156
4.60537,174.76259
4.6062,174.77576
4.60702,174.7731
4.60784,174.77629
4.60869,174.79005
4.60954,174.80502
4.61038,174.81245
4.6112,174.81239
4.61202,174.80664
4.61284,174.82146
4.6137,174.83015
4.61454,174.85181
4.61537,174.84908
4.6162,174.85794
4.61702,174.8597
4.61786,174.8649
4.61871,174.87796
4.61953,174.87091
4.62037,174.88814
4.6212,174.8945
4.62203,174.89679
4.62286,174.89793
4.6237,174.91325
4.62453,174.92459
4.62536,174.93401
4.6262,174.93747
4.62704,174.94855
4.62786,174.95105
4.62869,174.96422
4.62952,174.96774
4.63037,174.97794
4.63121,175.00536
4.63204,175.0103
4.63285,175.00157
4.63369,175.013
4.63453,175.04056
4.63536,175.03638
4.63622,175.05902
4.63704,175.06207
4.63785,175.05397
4.63869,175.07179
4.63953,175.07556
4.64038,175.09373
4.6412,175.09322
4.64202,175.09389
4.64285,175.10231
4.64369,175.11624
4.64454,175.13168
4.64538,175.15086
4.6462,175.15285
4.64701,175.14421
4.64784,175.16048
4.64869,175.17992
4.64954,175.18634
4.65037,175.20407
4.6512,175.19968
4.65202,175.21648
4.65285,175.21814
4.6537,175.23549
4.65454,175.24655
4.65537,175.24794
4.6562,175.23732
4.65702,175.2477
4.65786,175.24869
4.6587,175.25266
4.65954,175.25908
4.66036,175.26079
4.6612,175.25514
4.66202,175.25436
